# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1725       5.241786688435e-11       1.373088908241e-12      -4.079631442690e-12       0.000000000000e+00       6.651238445061e-16       4.659404963471e-18       1.846494535439e-17 
 1726       5.245033039933e-11       1.357416232437e-12      -4.048370053762e-12       0.000000000000e+00       6.634901505289e-16       4.566051747847e-18       1.816658219929e-17 
 1727       5.248052015459e-11       1.341921201996e-12      -4.016407455476e-12       0.000000000000e+00       6.618612277923e-16       4.478398995774e-18       1.786810566361e-17 
 1728       5.250840584751e-11       1.326607442786e-12      -3.983761068495e-12       0.000000000000e+00       6.602370615876e-16       4.396573786387e-18       1.756955003223e-17 
 1729       5.253395706249e-11       1.311478595007e-12      -3.950448401951e-12       0.000000000000e+00       6.586176370409e-16       4.320703716582e-18       1.727094974430e-17 
 1730       5.255714327082e-11       1.296538313210e-12      -3.916487053583e-12       0.000000000000e+00       6.570029391131e-16       4.250916901730e-18       1.697233939351e-17 
 1731       5.257793383052e-11       1.281790266319e-12      -3.881894709864e-12       0.000000000000e+00       6.553929525992e-16       4.187341976390e-18       1.667375372822e-17 
 1732       5.259629798622e-11       1.267238137649e-12      -3.846689146135e-12       0.000000000000e+00       6.537876621283e-16       4.130108095023e-18       1.637522765178e-17 
 1733       5.261220486897e-11       1.252885624926e-12      -3.810888226734e-12       0.000000000000e+00       6.521870521634e-16       4.079344932709e-18       1.607679622267e-17 
 1734       5.262562349608e-11       1.238736440305e-12      -3.774509905130e-12       0.000000000000e+00       6.505911070007e-16       4.035182685855e-18       1.577849465476e-17 
 1735       5.263652277104e-11       1.224794310392e-12      -3.737572224054e-12       0.000000000000e+00       6.489998107696e-16       3.997752072916e-18       1.548035831753e-17 
 1736       5.264487148330e-11       1.211062976260e-12      -3.700093315629e-12       0.000000000000e+00       6.474131474324e-16       3.967184335107e-18       1.518242273628e-17 
 1737       5.265063830813e-11       1.197546193473e-12      -3.662091401503e-12       0.000000000000e+00       6.458311007839e-16       3.943611237114e-18       1.488472359232e-17 
 1738       5.265379180651e-11       1.184247732101e-12      -3.623584792980e-12       0.000000000000e+00       6.442536544513e-16       3.927165067812e-18       1.458729672327e-17 
 1739       5.265430042495e-11       1.171171376743e-12      -3.584591891153e-12       0.000000000000e+00       6.426807918935e-16       3.917978640980e-18       1.429017812318e-17 
 1740       5.265213249532e-11       1.158320926543e-12      -3.545131187033e-12       0.000000000000e+00       6.411124964012e-16       3.916185296009e-18       1.399340394284e-17 
 1741       5.264725623475e-11       1.145700195213e-12      -3.505221261681e-12       0.000000000000e+00       6.395487510965e-16       3.921918898623e-18       1.369701048992e-17 
 1742       5.263963974544e-11       1.133313011049e-12      -3.464880786342e-12       0.000000000000e+00       6.379895389324e-16       3.935313841589e-18       1.340103422926e-17 
 1743       5.262925101451e-11       1.121163216955e-12      -3.424128522574e-12       0.000000000000e+00       6.364348426928e-16       3.956505045435e-18       1.310551178303e-17 
 1744       5.261605791389e-11       1.109254670458e-12      -3.382983322381e-12       0.000000000000e+00       6.348846449921e-16       3.985627959160e-18       1.281047993099e-17 
 1745       5.260002820012e-11       1.097591243729e-12      -3.341464128343e-12       0.000000000000e+00       6.333389282748e-16       4.022818560949e-18       1.251597561070e-17 
 1746       5.258112951423e-11       1.086176823602e-12      -3.299589973748e-12       0.000000000000e+00       6.317976748153e-16       4.068213358891e-18       1.222203591773e-17 
 1747       5.255932938158e-11       1.075015311597e-12      -3.257379982725e-12       0.000000000000e+00       6.302608667176e-16       4.121949391688e-18       1.192869810589e-17 
 1748       5.253459521170e-11       1.064110623934e-12      -3.214853370375e-12       0.000000000000e+00       6.287284859149e-16       4.184164229372e-18       1.163599958742e-17 
 1749       5.250689429816e-11       1.053466691556e-12      -3.172029442901e-12       0.000000000000e+00       6.272005141695e-16       4.254995974021e-18       1.134397793328e-17 
 1750       5.247619381842e-11       1.043087460148e-12      -3.128927597740e-12       0.000000000000e+00       6.256769330724e-16       4.334583260467e-18       1.105267087327e-17 
 1751       5.244246083366e-11       1.032976890154e-12      -3.085567323697e-12       0.000000000000e+00       6.241577240429e-16       4.423065257018e-18       1.076211629635e-17 
 1752       5.240566228862e-11       1.023138956800e-12      -3.041968201072e-12       0.000000000000e+00       6.226428683285e-16       4.520581666165e-18       1.047235225078e-17 
 1753       5.236577387464e-11       1.013576900002e-12      -2.998149349407e-12       0.000000000000e+00       6.211323483582e-16       4.627244910977e-18       1.018341405425e-17 
 1754       5.232280669971e-11       1.004290967203e-12      -2.954127765396e-12       0.000000000000e+00       6.196261518163e-16       4.743056438968e-18       9.895325597333e-18 
 1755       5.227678084074e-11       9.952806517328e-13      -2.909919971362e-12       0.000000000000e+00       6.181242676022e-16       4.867989721031e-18       9.608107967842e-18 
 1756       5.222771650075e-11       9.865454412009e-13      -2.865542566496e-12       0.000000000000e+00       6.166266844792e-16       5.002018001983e-18       9.321782334522e-18 
 1757       5.217563400914e-11       9.780848174839e-13      -2.821012226968e-12       0.000000000000e+00       6.151333910745e-16       5.145114300189e-18       9.036369947136e-18 
 1758       5.212055382182e-11       9.698982567172e-13      -2.776345706035e-12       0.000000000000e+00       6.136443758789e-16       5.297251407195e-18       8.751892136578e-18 
 1759       5.206249652145e-11       9.619852292845e-13      -2.731559834151e-12       0.000000000000e+00       6.121596272464e-16       5.458401887354e-18       8.468370314977e-18 
 1760       5.200148281764e-11       9.543451998089e-13      -2.686671519081e-12       0.000000000000e+00       6.106791333942e-16       5.628538077454e-18       8.185825975805e-18 
 1761       5.193753354709e-11       9.469776271419e-13      -2.641697746007e-12       0.000000000000e+00       6.092028824024e-16       5.807632086351e-18       7.904280693984e-18 
 1762       5.187066967385e-11       9.398819643545e-13      -2.596655577637e-12       0.000000000000e+00       6.077308622136e-16       5.995655794592e-18       7.623756125992e-18 
 1763       5.180091228948e-11       9.330576587271e-13      -2.551562154319e-12       0.000000000000e+00       6.062630606327e-16       6.192580854048e-18       7.344274009971e-18 
 1764       5.172828261327e-11       9.265041517397e-13      -2.506434694149e-12       0.000000000000e+00       6.047994653269e-16       6.398378687540e-18       7.065856165831e-18 
 1765       5.165280199239e-11       9.202208790618e-13      -2.461290493081e-12       0.000000000000e+00       6.033400638252e-16       6.613020488470e-18       6.788524495360e-18 
 1766       5.157449190214e-11       9.142072705432e-13      -2.416146925036e-12       0.000000000000e+00       6.018848435180e-16       6.836477220446e-18       6.512300982328e-18 
 1767       5.149337394610e-11       9.084627502035e-13      -2.371021442014e-12       0.000000000000e+00       6.004337916575e-16       7.068719616915e-18       6.237207692595e-18 
 1768       5.140946985638e-11       9.029867362229e-13      -2.325931574201e-12       0.000000000000e+00       5.989868953567e-16       7.309718180789e-18       5.963266774218e-18 
 1769       5.132280149375e-11       8.977786409320e-13      -2.280894930083e-12       0.000000000000e+00       5.975441415896e-16       7.559443184075e-18       5.690500457556e-18 
 1770       5.123339084789e-11       8.928378708022e-13      -2.235929196553e-12       0.000000000000e+00       5.961055171909e-16       7.817864667502e-18       5.418931055381e-18 
 1771       5.114126003754e-11       8.881638264356e-13      -2.191052139022e-12       0.000000000000e+00       5.946710088557e-16       8.084952440151e-18       5.148580962979e-18 
 1772       5.104643131075e-11       8.837559025555e-13      -2.146281601528e-12       0.000000000000e+00       5.932406031392e-16       8.360676079084e-18       4.879472658260e-18 
 1773       5.094892704501e-11       8.796134879966e-13      -2.101635506848e-12       0.000000000000e+00       5.918142864566e-16       8.645004928971e-18       4.611628701864e-18 
 1774       5.084876974752e-11       8.757359656949e-13      -2.057131856606e-12       0.000000000000e+00       5.903920450827e-16       8.937908101721e-18       4.345071737268e-18 
 1775       5.074598205531e-11       8.721227126780e-13      -2.012788731384e-12       0.000000000000e+00       5.889738651518e-16       9.239354476107e-18       4.079824490892e-18 
 1776       5.064058673549e-11       8.687731000556e-13      -1.968624290830e-12       0.000000000000e+00       5.875597326575e-16       9.549312697400e-18       3.815909772208e-18 
 1777       5.053260668542e-11       8.656864930091e-13      -1.924656773773e-12       0.000000000000e+00       5.861496334520e-16       9.867751176992e-18       3.553350473843e-18 
 1778       5.042206493293e-11       8.628622507824e-13      -1.880904498327e-12       0.000000000000e+00       5.847435532465e-16       1.019463809203e-17       3.292169571688e-18 
 1779       5.030898463648e-11       8.602997266717e-13      -1.837385862004e-12       0.000000000000e+00       5.833414776107e-16       1.052994138504e-17       3.032390125006e-18 
 1780       5.019338908538e-11       8.579982680158e-13      -1.794119341824e-12       0.000000000000e+00       5.819433919723e-16       1.087362876355e-17       2.774035276535e-18 
 1781       5.007530169998e-11       8.559572161862e-13      -1.751123494425e-12       0.000000000000e+00       5.805492816172e-16       1.122566769975e-17       2.517128252597e-18 
 1782       4.995474603186e-11       8.541759065776e-13      -1.708416956171e-12       0.000000000000e+00       5.791591316887e-16       1.158602543007e-17       2.261692363206e-18 
 1783       4.983174576404e-11       8.526536685976e-13      -1.666018443266e-12       0.000000000000e+00       5.777729271881e-16       1.195466895484e-17       2.007751002173e-18 
 1784       4.970632471116e-11       8.513898256573e-13      -1.623946751858e-12       0.000000000000e+00       5.763906529734e-16       1.233156503794e-17       1.755327647210e-18 
 1785       4.957850681969e-11       8.503836951613e-13      -1.582220758156e-12       0.000000000000e+00       5.750122937600e-16       1.271668020638e-17       1.504445860044e-18 
 1786       4.944831616812e-11       8.496345884981e-13      -1.540859418534e-12       0.000000000000e+00       5.736378341199e-16       1.310998074994e-17       1.255129286517e-18 
 1787       4.931577696713e-11       8.491418110298e-13      -1.499881769644e-12       0.000000000000e+00       5.722672584816e-16       1.351143272085e-17       1.007401656694e-18 
 1788       4.918091355984e-11       8.489046620829e-13      -1.459306928526e-12       0.000000000000e+00       5.709005511299e-16       1.392100193333e-17       7.612867849726e-19 
 1789       4.904375042195e-11       8.489224349381e-13      -1.419154092717e-12       0.000000000000e+00       5.695376962056e-16       1.433865396331e-17       5.168085701876e-19 
 1790       4.890431216197e-11       8.491944168205e-13      -1.379442540361e-12       0.000000000000e+00       5.681786777053e-16       1.476435414799e-17       2.739909957176e-19 
