# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1413       1.064797059207e-10       2.019513677259e-12      -6.414977107961e-12       1.116519502635e-14       1.523856754201e-15       5.339178061744e-16      -4.142840953837e-17 
 1414       1.065145047310e-10       2.001131658217e-12      -6.350753203322e-12       1.116194006062e-14       1.519475742735e-15       5.321844631309e-16      -4.070134163831e-17 
 1415       1.065442929381e-10       1.983012069106e-12      -6.285536943316e-12       1.115864387043e-14       1.515109852519e-15       5.304187491781e-16      -3.997440708443e-17 
 1416       1.065690302113e-10       1.965159357607e-12      -6.219356484528e-12       1.115530497098e-14       1.510759028782e-15       5.286233477588e-16      -3.924764954616e-17 
 1417       1.065886760800e-10       1.947577991129e-12      -6.152240158081e-12       1.115192186940e-14       1.506423215977e-15       5.268009579835e-16      -3.852111291139e-17 
 1418       1.066031899337e-10       1.930272456842e-12      -6.084216469954e-12       1.114849306472e-14       1.502102357779e-15       5.249542946581e-16      -3.779484128681e-17 
 1419       1.066125310215e-10       1.913247261708e-12      -6.015314101294e-12       1.114501704782e-14       1.497796397086e-15       5.230860883121e-16      -3.706887899827e-17 
 1420       1.066166584523e-10       1.896506932515e-12      -5.945561908738e-12       1.114149230148e-14       1.493505276015e-15       5.211990852261e-16      -3.634327059117e-17 
 1421       1.066155311941e-10       1.880056015904e-12      -5.874988924725e-12       1.113791730030e-14       1.489228935900e-15       5.192960474600e-16      -3.561806083078e-17 
 1422       1.066091080743e-10       1.863899078403e-12      -5.803624357813e-12       1.113429051074e-14       1.484967317292e-15       5.173797528809e-16      -3.489329470263e-17 
 1423       1.065973477792e-10       1.848040706459e-12      -5.731497592997e-12       1.113061039105e-14       1.480720359957e-15       5.154529951909e-16      -3.416901741286e-17 
 1424       1.065802088538e-10       1.832485506468e-12      -5.658638192026e-12       1.112687539132e-14       1.476488002873e-15       5.135185839551e-16      -3.344527438858e-17 
 1425       1.065576497018e-10       1.817238104807e-12      -5.585075893713e-12       1.112308395341e-14       1.472270184229e-15       5.115793446295e-16      -3.272211127824e-17 
 1426       1.065296285852e-10       1.802303147866e-12      -5.510840614260e-12       1.111923451098e-14       1.468066841424e-15       5.096381185890e-16      -3.199957395198e-17 
 1427       1.064961036243e-10       1.787685302078e-12      -5.435962447569e-12       1.111532548943e-14       1.463877911064e-15       5.076977631551e-16      -3.127770850199e-17 
 1428       1.064570327974e-10       1.773389253951e-12      -5.360471665558e-12       1.111135530592e-14       1.459703328962e-15       5.057611516241e-16      -3.055656124288e-17 
 1429       1.064123739405e-10       1.759419710101e-12      -5.284398718481e-12       1.110732236936e-14       1.455543030135e-15       5.038311732946e-16      -2.983617871205e-17 
 1430       1.063620847473e-10       1.745781397280e-12      -5.207774235242e-12       1.110322508035e-14       1.451396948800e-15       5.019107334959e-16      -2.911660767002e-17 
 1431       1.063061227688e-10       1.732479062411e-12      -5.130629023709e-12       1.109906183123e-14       1.447265018379e-15       5.000027536156e-16      -2.839789510082e-17 
 1432       1.062444454134e-10       1.719517472618e-12      -5.052994071035e-12       1.109483100601e-14       1.443147171490e-15       4.981101711277e-16      -2.768008821233e-17 
 1433       1.061770099463e-10       1.706901415256e-12      -4.974900543971e-12       1.109053098040e-14       1.439043339950e-15       4.962359396202e-16      -2.696323443666e-17 
 1434       1.061037734897e-10       1.694635697946e-12      -4.896379789184e-12       1.108616012174e-14       1.434953454771e-15       4.943830288236e-16      -2.624738143049e-17 
 1435       1.060246930224e-10       1.682725148601e-12      -4.817463333571e-12       1.108171678904e-14       1.430877446160e-15       4.925544246380e-16      -2.553257707547e-17 
 1436       1.059397253794e-10       1.671174615464e-12      -4.738182884579e-12       1.107719933297e-14       1.426815243515e-15       4.907531291619e-16      -2.481886947853e-17 
 1437       1.058488272524e-10       1.659988967133e-12      -4.658570330517e-12       1.107260609577e-14       1.422766775425e-15       4.889821607194e-16      -2.410630697226e-17 
 1438       1.057519551887e-10       1.649173092598e-12      -4.578657740877e-12       1.106793541134e-14       1.418731969669e-15       4.872445538885e-16      -2.339493811530e-17 
 1439       1.056490655916e-10       1.638731901269e-12      -4.498477366645e-12       1.106318560512e-14       1.414710753211e-15       4.855433595289e-16      -2.268481169265e-17 
 1440       1.055401147201e-10       1.628670323006e-12      -4.418061640622e-12       1.105835499417e-14       1.410703052202e-15       4.838816448100e-16      -2.197597671609e-17 
 1441       1.054250732056e-10       1.618992278684e-12      -4.337441894482e-12       1.105344213150e-14       1.406708798320e-15       4.822615332194e-16      -2.126848366708e-17 
 1442       1.053039697643e-10       1.609697580374e-12      -4.256644495068e-12       1.104844654193e-14       1.402727947866e-15       4.806813138749e-16      -2.056238823886e-17 
 1443       1.051768479281e-10       1.600784999757e-12      -4.175694669512e-12       1.104336799373e-14       1.398760462860e-15       4.791383029299e-16      -1.985774763304e-17 
 1444       1.050437515684e-10       1.592253294722e-12      -4.094617785176e-12       1.103820625480e-14       1.394806304708e-15       4.776298009029e-16      -1.915461932095e-17 
 1445       1.049047248969e-10       1.584101209329e-12      -4.013439349893e-12       1.103296109275e-14       1.390865434211e-15       4.761530926504e-16      -1.845306104403e-17 
 1446       1.047598124663e-10       1.576327473785e-12      -3.932185012209e-12       1.102763227487e-14       1.386937811554e-15       4.747054473389e-16      -1.775313081425e-17 
 1447       1.046090591707e-10       1.568930804419e-12      -3.850880561625e-12       1.102221956813e-14       1.383023396309e-15       4.732841184177e-16      -1.705488691458e-17 
 1448       1.044525102464e-10       1.561909903646e-12      -3.769551928841e-12       1.101672273918e-14       1.379122147434e-15       4.718863435912e-16      -1.635838789940e-17 
 1449       1.042902112726e-10       1.555263459948e-12      -3.688225185995e-12       1.101114155434e-14       1.375234023270e-15       4.705093447913e-16      -1.566369259494e-17 
 1450       1.041222081717e-10       1.548990147838e-12      -3.606926546909e-12       1.100547577963e-14       1.371358981540e-15       4.691503281501e-16      -1.497086009970e-17 
 1451       1.039485472105e-10       1.543088627839e-12      -3.525682367329e-12       1.099972518073e-14       1.367496979349e-15       4.678064839722e-16      -1.427994978491e-17 
 1452       1.037692750005e-10       1.537557546449e-12      -3.444519145167e-12       1.099388952301e-14       1.363647973181e-15       4.664749867075e-16      -1.359102129492e-17 
 1453       1.035844384983e-10       1.532395536120e-12      -3.363463520744e-12       1.098796857154e-14       1.359811918900e-15       4.651529949230e-16      -1.290413454769e-17 
 1454       1.033940850068e-10       1.527601215224e-12      -3.282542277031e-12       1.098196209103e-14       1.355988771744e-15       4.638376512760e-16      -1.221934973515e-17 
 1455       1.031982621755e-10       1.523173188028e-12      -3.201782339893e-12       1.097586984590e-14       1.352178486330e-15       4.625260824861e-16      -1.153672732372e-17 
 1456       1.029970180013e-10       1.519110044668e-12      -3.121210778330e-12       1.096969160023e-14       1.348381016647e-15       4.612153993080e-16      -1.085632805466e-17 
 1457       1.027904008287e-10       1.515410361114e-12      -3.040854804721e-12       1.096342711781e-14       1.344596316059e-15       4.599026965036e-16      -1.017821294455e-17 
 1458       1.025784593513e-10       1.512072699150e-12      -2.960741775061e-12       1.095707616207e-14       1.340824337299e-15       4.585850528148e-16      -9.502443285721e-18 
 1459       1.023612426115e-10       1.509095606341e-12      -2.880899189211e-12       1.095063849615e-14       1.337065032473e-15       4.572595309360e-16      -8.829080646665e-18 
 1460       1.021388000019e-10       1.506477616006e-12      -2.801354691132e-12       1.094411388285e-14       1.333318353054e-15       4.559231774861e-16      -8.158186872489e-18 
 1461       1.019111812653e-10       1.504217247191e-12      -2.722136069135e-12       1.093750208466e-14       1.329584249885e-15       4.545730229817e-16      -7.489824085335e-18 
 1462       1.016784364960e-10       1.502313004640e-12      -2.643271256116e-12       1.093080286374e-14       1.325862673172e-15       4.532060818088e-16      -6.824054684821e-18 
 1463       1.014406161398e-10       1.500763378767e-12      -2.564788329805e-12       1.092401598193e-14       1.322153572489e-15       4.518193521959e-16      -6.160941348467e-18 
 1464       1.011977709952e-10       1.499566845630e-12      -2.486715513003e-12       1.091714120076e-14       1.318456896773e-15       4.504098161863e-16      -5.500547032134e-18 
 1465       1.009499522136e-10       1.498721866897e-12      -2.409081173824e-12       1.091017828142e-14       1.314772594322e-15       4.489744396102e-16      -4.842934970450e-18 
 1466       1.006972113002e-10       1.498226889828e-12      -2.331913825943e-12       1.090312698479e-14       1.311100612795e-15       4.475101720578e-16      -4.188168677249e-18 
 1467       1.004396001147e-10       1.498080347235e-12      -2.255242128832e-12       1.089598707143e-14       1.307440899213e-15       4.460139468512e-16      -3.536311945999e-18 
 1468       1.001771708716e-10       1.498280657465e-12      -2.179094888005e-12       1.088875830155e-14       1.303793399953e-15       4.444826810174e-16      -2.887428850238e-18 
 1469       9.990997614113e-11       1.498826224365e-12      -2.103501055261e-12       1.088144043508e-14       1.300158060749e-15       4.429132752603e-16      -2.241583744005e-18 
 1470       9.963806884992e-11       1.499715437256e-12      -2.028489728922e-12       1.087403323160e-14       1.296534826692e-15       4.413026139334e-16      -1.598841262272e-18 
 1471       9.936150228142e-11       1.500946670905e-12      -1.954090154080e-12       1.086653645037e-14       1.292923642226e-15       4.396475650122e-16      -9.592663213793e-19 
 1472       9.908033007673e-11       1.502518285498e-12      -1.880331722839e-12       1.085894985033e-14       1.289324451148e-15       4.379449800671e-16      -3.229241194652e-19 
 1473       9.879460623516e-11       1.504428626609e-12      -1.807243974552e-12       1.085127319009e-14       1.285737196608e-15       4.361916942349e-16       3.101198630989e-19 
 1474       9.850438511487e-11       1.506676025175e-12      -1.734856596070e-12       1.084350622795e-14       1.282161821104e-15       4.343845261924e-16       9.397998632772e-19 
 1475       9.820972143357e-11       1.509258797469e-12      -1.663199421978e-12       1.083564872188e-14       1.278598266484e-15       4.325202781280e-16       1.566049834936e-18 
 1476       9.791067026909e-11       1.512175245066e-12      -1.592302434841e-12       1.082770042952e-14       1.275046473945e-15       4.305957357148e-16       2.188803448412e-18 
 1477       9.760728706007e-11       1.515423654821e-12      -1.522195765448e-12       1.081966110818e-14       1.271506384027e-15       4.286076680826e-16       2.807994090079e-18 
 1478       9.729962760658e-11       1.519002298839e-12      -1.452909693046e-12       1.081153051488e-14       1.267977936618e-15       4.265528277906e-16       3.423554861913e-18 
 1479       9.698774807080e-11       1.522909434446e-12      -1.384474645593e-12       1.080330840627e-14       1.264461070948e-15       4.244279508000e-16       4.035418581064e-18 
 1480       9.667171018919e-11       1.527142728574e-12      -1.316917873942e-12       1.079499473059e-14       1.260955730704e-15       4.222307658315e-16       4.643523680486e-18 
 1481       9.635159696434e-11       1.531697524749e-12      -1.250253437978e-12       1.078659020536e-14       1.257461879434e-15       4.199630334064e-16       5.247831975495e-18 
